shop_id,year_month,months_active,monthly_revenue_rs,monthly_expenses_rs,monthly_profit_rs,profit_margin_pct,avg_daily_txns,sales_volatility,credit_sales_ratio,digital_payment_ratio,stockout_rate,target_credit_ready
SHOP_2156,2025-01,17,90327,74865,15462,17.12,0.64,2.394,0.256,0.708,0.519,0
SHOP_2157,2025-01,14,82692,70554,12138,14.68,5.18,4.933,0.353,0.523,0.681,0
SHOP_2158,2025-01,14,20117,11324,8793,43.71,2.47,2.184,0.096,0.887,0.419,1
SHOP_2159,2025-01,34,39214,37258,1956,4.99,5.57,3.06,0.344,0.465,0.169,0
SHOP_2160,2025-01,20,69923,54836,15087,21.58,3.95,0.367,0.136,0.542,0.229,1
SHOP_2161,2025-01,11,106447,75782,30665,28.81,1.06,4.227,0.416,0.574,0.224,1
SHOP_2162,2025-01,16,15720,10737,4983,31.7,18.23,3.276,0.042,0.401,0.229,1
SHOP_2163,2025-01,31,65285,38768,26517,40.62,0.66,2.08,0.387,0.8,0.471,1
SHOP_2164,2025-01,6,80832,64013,16819,20.81,14.85,0.179,0.05,0.192,0.372,0
SHOP_2165,2025-01,19,132552,86858,45694,34.47,3.47,2.999,0.441,0.536,0.27,1
SHOP_2166,2025-01,4,118777,79551,39226,33.02,18.29,0.162,0.152,0.692,0.104,1
SHOP_2167,2025-01,4,109952,75841,34111,31.02,17.91,0.106,0.327,0.861,0.015,1
SHOP_2168,2025-01,20,41775,26759,15016,35.95,13.25,3.119,0.244,0.842,0.153,1
SHOP_2169,2025-01,10,19233,16204,3029,15.75,13.61,1.026,0.183,0.493,0.075,0
SHOP_2170,2025-01,24,55540,51937,3603,6.49,0.6,1.04,0.323,0.618,0.55,1
SHOP_2171,2025-01,35,147435,135166,12269,8.32,19.7,3.301,0.474,0.387,0.079,1
SHOP_2172,2025-01,26,193962,166996,26966,13.9,17.62,0.363,0.021,0.455,0.507,0
SHOP_2173,2025-01,21,120257,85971,34286,28.51,17.95,1.636,0.459,0.863,0.27,1
SHOP_2174,2025-01,21,98769,52798,45971,46.54,13.36,0.832,0.305,0.886,0.051,1
SHOP_2175,2025-01,10,95392,58028,37364,39.17,7.22,2.943,0.404,0.853,0.569,0
SHOP_2176,2025-01,4,49549,27837,21712,43.82,17.93,3.343,0.192,0.149,0.406,0
SHOP_2177,2025-01,20,66767,53012,13755,20.6,6.18,3.634,0.236,0.811,0.165,1
SHOP_2178,2025-01,17,235237,180082,55155,23.45,11.47,1.351,0.434,0.902,0.626,0
SHOP_2179,2025-01,7,37805,29161,8644,22.87,2.44,0.537,0.207,0.356,0.032,1
SHOP_2180,2025-01,4,226465,198906,27559,12.17,18.48,0.486,0.267,0.502,0.141,0
SHOP_2181,2025-01,29,58371,55310,3061,5.24,3.25,2.188,0.01,0.745,0.526,1
SHOP_2182,2025-01,14,184943,123323,61620,33.32,4.89,4.735,0.079,0.543,0.497,0
SHOP_2183,2025-01,3,27316,12448,14868,54.43,11.38,1.167,0.321,0.944,0.202,0
SHOP_2184,2025-01,24,110209,98260,11949,10.84,15.4,1.358,0.358,0.444,0.043,0
SHOP_2185,2025-01,16,43663,41709,1954,4.47,12.58,0.594,0.291,0.684,0.601,0
SHOP_2186,2025-01,4,27155,15393,11762,43.32,5.03,3.067,0.072,0.757,0.22,0
SHOP_2187,2025-01,24,85219,72106,13113,15.39,0.52,3.431,0.223,0.48,0.137,1
SHOP_2188,2025-01,34,148246,80096,68150,45.97,15.26,3.25,0.178,0.817,0.361,1
SHOP_2189,2025-01,30,40479,24567,15912,39.31,19.71,4.32,0.248,0.528,0.637,1
SHOP_2190,2025-01,18,25609,12261,13348,52.12,16.29,2.483,0.435,0.403,0.03,1
SHOP_2191,2025-01,19,68577,52343,16234,23.67,9.47,0.759,0.388,0.12,0.536,0
SHOP_2192,2025-01,31,68789,43279,25510,37.08,18.12,1.518,0.042,0.386,0.401,1
SHOP_2193,2025-01,19,107347,78753,28594,26.64,8.49,3.346,0.445,0.703,0.298,1
SHOP_2194,2025-01,19,142161,91806,50355,35.42,10.74,3.104,0.236,0.877,0.521,0
SHOP_2195,2025-01,22,70151,52032,18119,25.83,9.8,2.702,0.372,0.254,0.676,0
SHOP_2196,2025-01,24,268029,235872,32157,12.0,9.23,3.447,0.07,0.35,0.16,1
SHOP_2197,2025-01,12,85559,60817,24742,28.92,15.62,3.223,0.335,0.163,0.101,0
SHOP_2198,2025-01,30,57383,40160,17223,30.01,10.77,4.418,0.118,0.662,0.639,1
SHOP_2199,2025-01,31,23669,13027,10642,44.96,6.68,2.971,0.219,0.913,0.468,1
SHOP_2200,2025-01,36,60848,35911,24937,40.98,5.53,3.915,0.008,0.616,0.307,1
SHOP_2201,2025-01,19,57788,36302,21486,37.18,1.24,1.319,0.076,0.594,0.401,1
SHOP_2202,2025-01,36,143231,131759,11472,8.01,11.87,3.423,0.046,0.535,0.522,0
SHOP_2203,2025-01,30,101087,60457,40630,40.19,4.98,4.521,0.12,0.102,0.541,0
SHOP_2204,2025-01,33,32030,22896,9134,28.52,3.39,1.99,0.05,0.698,0.644,1
SHOP_2205,2025-01,18,82502,41757,40745,49.39,13.25,3.918,0.346,0.58,0.299,0
SHOP_2206,2025-01,28,117017,57627,59390,50.75,13.78,3.651,0.015,0.635,0.205,1
SHOP_2207,2025-01,11,213122,202629,10493,4.92,15.17,0.392,0.309,0.856,0.448,1
SHOP_2208,2025-01,33,136115,74191,61924,45.49,10.32,2.949,0.07,0.749,0.291,1
SHOP_2209,2025-01,17,124566,119586,4980,4.0,17.93,0.738,0.473,0.746,0.416,0
SHOP_2210,2025-01,6,76272,59904,16368,21.46,18.76,4.84,0.467,0.882,0.294,1
SHOP_2211,2025-01,4,95973,66469,29504,30.74,16.24,4.076,0.113,0.941,0.107,0
SHOP_2212,2025-01,20,175370,158097,17273,9.85,12.89,0.638,0.307,0.561,0.329,0
SHOP_2213,2025-01,27,28769,16814,11955,41.55,6.42,0.697,0.014,0.121,0.484,1
SHOP_2214,2025-01,15,57262,55863,1399,2.44,19.67,3.013,0.466,0.447,0.559,0
SHOP_2215,2025-01,6,42583,37926,4657,10.94,5.85,1.79,0.261,0.752,0.345,0
SHOP_2216,2025-01,14,95359,64098,31261,32.78,4.45,0.271,0.022,0.046,0.116,1
SHOP_2217,2025-01,11,173019,104049,68970,39.86,9.12,2.754,0.171,0.073,0.29,0
SHOP_2218,2025-01,9,48152,23796,24356,50.58,1.61,2.0,0.038,0.082,0.55,0
SHOP_2219,2025-01,26,13722,8317,5405,39.39,19.58,0.595,0.196,0.7,0.289,1
SHOP_2220,2025-01,16,54800,34193,20607,37.6,11.97,4.029,0.335,0.486,0.488,0
SHOP_2221,2025-01,5,138612,106870,31742,22.9,11.36,4.584,0.235,0.363,0.355,0
SHOP_2222,2025-01,10,106547,104344,2203,2.07,13.29,3.807,0.192,0.118,0.169,1
SHOP_2223,2025-01,3,98689,90430,8259,8.37,10.19,4.13,0.06,0.701,0.557,0
SHOP_2224,2025-01,13,60114,41881,18233,30.33,1.13,1.161,0.122,0.319,0.059,1
SHOP_2225,2025-01,30,29872,18586,11286,37.78,12.44,1.392,0.05,0.267,0.367,1
SHOP_2226,2025-01,6,104894,79589,25305,24.12,14.47,1.122,0.404,0.627,0.146,1
SHOP_2227,2025-01,17,40782,24173,16609,40.73,8.63,3.849,0.068,0.54,0.047,1
SHOP_2228,2025-01,19,337347,237294,100053,29.66,15.27,4.745,0.298,0.357,0.352,1
SHOP_2229,2025-01,35,109027,102560,6467,5.93,4.93,3.613,0.171,0.617,0.35,0
SHOP_2230,2025-01,26,48705,42774,5931,12.18,4.81,4.419,0.113,0.272,0.495,0
SHOP_2231,2025-01,5,47669,25493,22176,46.52,3.65,3.23,0.32,0.759,0.521,0
SHOP_2232,2025-01,29,68524,40826,27698,40.42,7.75,2.0,0.229,0.233,0.509,1
SHOP_2233,2025-01,20,61843,31279,30564,49.42,17.02,2.186,0.2,0.168,0.287,1
SHOP_2234,2025-01,21,159817,146663,13154,8.23,16.64,0.469,0.296,0.748,0.442,0
SHOP_2235,2025-01,10,83324,37928,45396,54.48,7.97,0.254,0.246,0.678,0.404,1
SHOP_2236,2025-01,5,43821,38081,5740,13.1,11.99,3.508,0.152,0.19,0.295,0
SHOP_2237,2025-01,36,274665,267457,7208,2.62,14.56,2.248,0.28,0.128,0.418,0
SHOP_2238,2025-01,6,75699,34168,41531,54.86,5.2,2.806,0.335,0.8,0.663,0
SHOP_2239,2025-01,26,125265,104099,21166,16.9,3.78,2.833,0.013,0.742,0.135,1
SHOP_2240,2025-01,4,47774,29904,17870,37.41,19.46,1.459,0.233,0.324,0.634,0
SHOP_2241,2025-01,35,94295,83579,10716,11.36,12.54,2.432,0.029,0.632,0.037,0
SHOP_2242,2025-01,1,90924,61144,29780,32.75,19.64,2.407,0.093,0.135,0.216,0
SHOP_2243,2025-01,24,19482,9758,9724,49.91,7.09,2.003,0.28,0.492,0.202,1
SHOP_2244,2025-01,36,299747,242886,56861,18.97,14.21,4.121,0.433,0.037,0.438,0
SHOP_2245,2025-01,6,180494,112766,67728,37.52,4.84,2.311,0.441,0.384,0.092,0
SHOP_2246,2025-01,31,55379,48756,6623,11.96,5.59,3.058,0.035,0.09,0.618,0
SHOP_2247,2025-01,20,33807,21936,11871,35.11,10.48,4.488,0.21,0.462,0.58,0
SHOP_2248,2025-01,24,93274,74776,18498,19.83,6.73,4.345,0.292,0.412,0.456,0
SHOP_2249,2025-01,25,77706,67453,10253,13.19,3.77,4.463,0.074,0.433,0.321,1
SHOP_2250,2025-01,36,93805,76359,17446,18.6,5.63,1.423,0.383,0.062,0.653,0
SHOP_2251,2025-01,21,83626,74027,9599,11.48,1.2,0.271,0.372,0.356,0.582,0
SHOP_2252,2025-01,30,104231,52322,51909,49.8,14.24,1.379,0.452,0.724,0.35,1
SHOP_2253,2025-01,24,201413,154985,46428,23.05,10.1,1.466,0.004,0.363,0.491,1
SHOP_2254,2025-01,30,108844,92518,16326,15.0,2.34,4.556,0.108,0.685,0.397,1
SHOP_2255,2025-01,22,35075,26038,9037,25.77,3.85,3.281,0.414,0.364,0.412,1
SHOP_2256,2025-01,28,189813,153771,36042,18.99,2.5,0.5,0.335,0.414,0.232,0
SHOP_2257,2025-01,7,230598,135005,95593,41.45,12.45,0.763,0.447,0.544,0.323,1
SHOP_2258,2025-01,35,600000,279152,320848,53.47,2.34,0.863,0.029,0.904,0.055,1
SHOP_2259,2025-01,28,33308,24909,8399,25.22,15.21,3.189,0.298,0.121,0.25,1
SHOP_2260,2025-01,14,86683,45392,41291,47.63,0.9,3.704,0.285,0.051,0.487,0
SHOP_2261,2025-01,10,17027,11580,5447,31.99,5.36,4.312,0.018,0.585,0.667,0
SHOP_2262,2025-01,16,107711,96581,11130,10.33,17.87,4.709,0.257,0.903,0.674,0
SHOP_2263,2025-01,16,49824,30590,19234,38.6,14.51,1.088,0.305,0.94,0.389,1
SHOP_2264,2025-01,31,281085,198974,82111,29.21,1.92,1.618,0.096,0.47,0.425,1
SHOP_2265,2025-01,25,42522,27009,15513,36.48,16.51,1.278,0.137,0.455,0.13,1
SHOP_2266,2025-01,13,22417,11398,11019,49.15,10.11,1.858,0.32,0.62,0.487,0
SHOP_2267,2025-01,6,52581,39255,13326,25.34,17.01,4.582,0.234,0.537,0.049,1
SHOP_2268,2025-01,9,18346,9217,9129,49.76,12.21,2.918,0.429,0.61,0.199,0
SHOP_2269,2025-01,36,123719,72022,51697,41.79,13.8,3.717,0.171,0.833,0.468,1
SHOP_2270,2025-01,20,17231,12424,4807,27.9,19.87,2.502,0.133,0.714,0.217,0
SHOP_2271,2025-01,18,74602,49259,25343,33.97,5.03,0.241,0.492,0.482,0.035,0
SHOP_2272,2025-01,21,17078,13789,3289,19.26,12.67,0.415,0.456,0.45,0.582,0
SHOP_2273,2025-01,4,58442,26807,31635,54.13,9.48,2.736,0.014,0.615,0.217,0
SHOP_2274,2025-01,33,231044,144704,86340,37.37,1.27,3.622,0.385,0.444,0.044,1
SHOP_2275,2025-01,27,94132,90062,4070,4.32,0.78,1.155,0.055,0.446,0.052,1
SHOP_2276,2025-01,7,39957,32241,7716,19.31,2.82,3.637,0.014,0.035,0.176,0
SHOP_2277,2025-01,6,71550,46482,25068,35.04,13.16,4.072,0.137,0.182,0.125,1
SHOP_2278,2025-01,15,74059,70367,3692,4.99,11.56,2.118,0.135,0.474,0.542,0
SHOP_2279,2025-01,18,101808,98483,3325,3.27,11.29,3.757,0.41,0.785,0.225,1
SHOP_2280,2025-01,32,28091,20829,7262,25.85,1.12,2.08,0.355,0.279,0.563,1
SHOP_2281,2025-01,11,110724,88986,21738,19.63,9.65,3.424,0.491,0.506,0.122,0
SHOP_2282,2025-01,20,11014,8235,2779,25.23,18.53,3.844,0.356,0.341,0.345,1
SHOP_2283,2025-01,24,47055,39563,7492,15.92,8.25,4.96,0.209,0.117,0.482,1
SHOP_2284,2025-01,15,51959,46384,5575,10.73,12.69,1.792,0.349,0.911,0.456,0
SHOP_2285,2025-01,7,113929,70038,43891,38.52,15.71,2.114,0.5,0.815,0.421,1
SHOP_2286,2025-01,21,74298,52549,21749,29.27,15.79,0.912,0.355,0.093,0.647,0
SHOP_2287,2025-01,26,27340,23893,3447,12.61,10.63,1.1,0.381,0.689,0.16,1
SHOP_2288,2025-01,14,36699,29749,6950,18.94,17.23,3.498,0.469,0.343,0.346,0
SHOP_2289,2025-01,21,84042,56001,28041,33.37,8.13,4.594,0.057,0.945,0.619,1
SHOP_2290,2025-01,18,69193,65160,4033,5.83,17.83,2.034,0.352,0.301,0.055,1
SHOP_2291,2025-01,5,48757,43971,4786,9.82,5.18,0.981,0.425,0.242,0.039,0
SHOP_2292,2025-01,3,52230,49158,3072,5.88,5.96,1.497,0.477,0.548,0.163,0
SHOP_2293,2025-01,23,119052,65416,53636,45.05,1.54,2.33,0.105,0.797,0.443,1
SHOP_2294,2025-01,26,50900,29584,21316,41.88,16.01,1.524,0.252,0.199,0.182,1
SHOP_2295,2025-01,24,68757,39930,28827,41.93,8.63,1.245,0.34,0.68,0.133,1
SHOP_2296,2025-01,19,334020,200528,133492,39.97,4.97,3.706,0.124,0.077,0.321,1
SHOP_2297,2025-01,25,26995,16878,10117,37.48,5.02,0.138,0.3,0.875,0.43,1
SHOP_2298,2025-01,21,20004,14547,5457,27.28,18.08,2.742,0.129,0.095,0.174,1
SHOP_2299,2025-01,12,126565,80950,45615,36.04,16.76,3.989,0.167,0.87,0.21,1
SHOP_2300,2025-01,33,45476,43642,1834,4.03,11.29,1.405,0.221,0.476,0.429,0
SHOP_2301,2025-01,4,58526,38078,20448,34.94,12.51,3.056,0.265,0.437,0.662,0
SHOP_2302,2025-01,7,42327,24030,18297,43.23,9.75,3.378,0.225,0.925,0.472,0
SHOP_2303,2025-01,22,60970,43582,17388,28.52,8.14,3.31,0.247,0.941,0.548,0
SHOP_2304,2025-01,33,223905,177001,46904,20.95,18.35,2.285,0.149,0.625,0.257,1
SHOP_2305,2025-01,17,128218,106801,21417,16.7,2.95,1.798,0.079,0.138,0.191,1
SHOP_2306,2025-01,24,133727,85494,48233,36.07,8.66,4.196,0.024,0.491,0.318,0
SHOP_2307,2025-01,34,27137,16630,10507,38.72,7.22,3.816,0.098,0.512,0.565,0
SHOP_2308,2025-01,28,32669,16935,15734,48.16,10.21,1.674,0.291,0.498,0.319,1
SHOP_2309,2025-01,22,10023,8004,2019,20.14,9.42,0.605,0.393,0.55,0.593,0
SHOP_2310,2025-01,17,41499,23738,17761,42.8,10.62,0.452,0.085,0.037,0.692,0
SHOP_2311,2025-01,34,142870,97506,45364,31.75,3.23,0.562,0.054,0.681,0.05,1
SHOP_2312,2025-01,6,105015,53778,51237,48.79,10.51,2.956,0.375,0.683,0.032,1
SHOP_2313,2025-01,6,62626,43854,18772,29.97,5.23,0.353,0.153,0.127,0.105,0
SHOP_2314,2025-01,34,71998,50806,21192,29.43,4.09,1.751,0.476,0.55,0.269,1
SHOP_2315,2025-01,1,45152,30420,14732,32.63,1.76,3.791,0.357,0.549,0.092,0
SHOP_2316,2025-01,10,84401,49194,35207,41.71,15.37,1.542,0.163,0.655,0.609,1
SHOP_2317,2025-01,21,125006,58592,66414,53.13,8.84,3.84,0.145,0.099,0.016,1
SHOP_2318,2025-01,5,23597,22205,1392,5.9,12.72,3.753,0.262,0.603,0.221,0
SHOP_2319,2025-01,2,90197,85839,4358,4.83,14.69,1.305,0.04,0.281,0.129,0
SHOP_2320,2025-01,22,140464,67858,72606,51.69,13.75,3.671,0.059,0.492,0.652,0
SHOP_2321,2025-01,2,54690,38237,16453,30.08,9.67,3.764,0.088,0.739,0.469,1
SHOP_2322,2025-01,10,119431,78120,41311,34.59,8.06,2.048,0.387,0.676,0.638,0
SHOP_2323,2025-01,34,524530,379925,144605,27.57,7.83,1.131,0.257,0.131,0.681,1
SHOP_2324,2025-01,16,67979,63245,4734,6.96,12.98,2.654,0.005,0.57,0.348,0
SHOP_2325,2025-01,22,96309,55177,41132,42.71,10.15,4.615,0.337,0.921,0.164,0
SHOP_2326,2025-01,12,43624,25475,18149,41.6,17.06,3.234,0.212,0.166,0.136,1
SHOP_2327,2025-01,24,83023,67647,15376,18.52,17.56,0.947,0.255,0.813,0.156,1
SHOP_2328,2025-01,10,100931,82531,18400,18.23,3.83,3.446,0.107,0.673,0.496,1
SHOP_2329,2025-01,35,83817,44921,38896,46.41,3.16,2.193,0.276,0.74,0.028,1
SHOP_2330,2025-01,32,35818,33728,2090,5.83,12.79,2.998,0.49,0.282,0.036,0
SHOP_2331,2025-01,7,84495,43347,41148,48.7,6.37,3.697,0.037,0.288,0.426,0
SHOP_2332,2025-01,21,203524,171768,31756,15.6,0.86,2.623,0.142,0.863,0.449,0
SHOP_2333,2025-01,20,100112,66646,33466,33.43,17.83,4.089,0.121,0.355,0.466,0
SHOP_2334,2025-01,26,143400,69395,74005,51.61,4.92,3.639,0.124,0.079,0.26,1
SHOP_2335,2025-01,4,61951,38446,23505,37.94,18.62,3.114,0.189,0.579,0.564,0
SHOP_2336,2025-01,22,123615,93991,29624,23.96,14.49,0.839,0.409,0.136,0.374,1
SHOP_2337,2025-01,15,88920,54646,34274,38.55,15.37,4.196,0.456,0.761,0.074,0
SHOP_2338,2025-01,21,37585,29981,7604,20.23,4.43,4.686,0.101,0.617,0.558,0
SHOP_2339,2025-01,15,91397,76139,15258,16.69,5.07,0.771,0.271,0.833,0.667,0
SHOP_2340,2025-01,22,36527,16501,20026,54.82,10.66,2.492,0.318,0.75,0.042,1
SHOP_2341,2025-01,28,46957,27333,19624,41.79,3.86,1.369,0.261,0.124,0.274,1
SHOP_2342,2025-01,14,83494,53294,30200,36.17,6.46,3.797,0.217,0.374,0.341,0
SHOP_2343,2025-01,27,90046,71289,18757,20.83,6.77,3.636,0.096,0.74,0.103,0
SHOP_2344,2025-01,28,31810,30345,1465,4.61,3.61,0.79,0.244,0.408,0.607,0
SHOP_2345,2025-01,26,152938,147362,5576,3.65,4.5,4.397,0.201,0.924,0.199,1
SHOP_2346,2025-01,2,109142,74902,34240,31.37,15.88,0.987,0.398,0.704,0.548,0
SHOP_2347,2025-01,25,44654,25726,18928,42.39,3.76,4.007,0.382,0.034,0.47,1
SHOP_2348,2025-01,3,24927,17329,7598,30.48,1.05,2.339,0.067,0.838,0.419,1
SHOP_2349,2025-01,8,66076,35310,30766,46.56,12.77,1.709,0.044,0.114,0.134,1
SHOP_2350,2025-01,33,53522,51503,2019,3.77,19.53,0.875,0.454,0.151,0.154,1
SHOP_2351,2025-01,35,79158,62188,16970,21.44,6.96,0.921,0.268,0.703,0.033,1
SHOP_2352,2025-01,6,56716,48455,8261,14.56,2.81,3.343,0.429,0.824,0.168,0
SHOP_2353,2025-01,23,17940,13328,4612,25.71,11.62,2.797,0.029,0.519,0.242,0
SHOP_2354,2025-01,25,55723,52471,3252,5.84,18.17,0.698,0.263,0.289,0.583,1
SHOP_2355,2025-01,19,59046,28006,31040,52.57,15.79,0.652,0.27,0.347,0.256,1
SHOP_2356,2025-01,5,113955,98192,15763,13.83,12.64,0.454,0.43,0.339,0.528,0
SHOP_2357,2025-01,11,44858,22033,22825,50.88,6.64,3.744,0.049,0.324,0.308,1
SHOP_2358,2025-01,12,236824,178631,58193,24.57,11.07,3.588,0.12,0.246,0.549,1
SHOP_2359,2025-01,10,19184,8780,10404,54.23,2.28,0.386,0.203,0.586,0.683,1
SHOP_2360,2025-01,8,183105,125674,57431,31.37,13.74,2.845,0.433,0.857,0.168,0
SHOP_2361,2025-01,24,62503,30418,32085,51.33,14.64,0.515,0.469,0.306,0.604,1
SHOP_2362,2025-01,28,133480,130432,3048,2.28,19.32,4.528,0.496,0.194,0.435,0
SHOP_2363,2025-01,36,77332,45118,32214,41.66,5.58,4.545,0.48,0.8,0.572,1
SHOP_2364,2025-01,21,162379,81414,80965,49.86,0.86,3.521,0.003,0.71,0.456,1
SHOP_2365,2025-01,8,55762,50517,5245,9.41,11.14,4.638,0.024,0.886,0.297,0
SHOP_2366,2025-01,9,33893,31488,2405,7.09,14.28,4.076,0.074,0.174,0.16,0
SHOP_2367,2025-01,15,197670,149236,48434,24.5,15.91,4.16,0.174,0.154,0.049,1
SHOP_2368,2025-01,18,67546,32770,34776,51.48,4.28,2.892,0.415,0.524,0.375,1
SHOP_2369,2025-01,20,85399,59142,26257,30.75,5.6,1.6,0.446,0.591,0.693,1
SHOP_2370,2025-01,6,173568,121575,51993,29.96,10.5,1.167,0.093,0.467,0.517,0
SHOP_2371,2025-01,12,35512,32146,3366,9.48,6.95,1.703,0.31,0.577,0.229,1
SHOP_2372,2025-01,2,110951,108686,2265,2.04,17.28,3.18,0.459,0.188,0.579,0
SHOP_2373,2025-01,7,48391,26645,21746,44.94,9.74,0.946,0.232,0.466,0.538,1
SHOP_2374,2025-01,16,66668,62240,4428,6.64,16.09,1.367,0.052,0.632,0.197,0
SHOP_2375,2025-01,3,76926,49545,27381,35.59,11.82,2.393,0.229,0.422,0.01,1
SHOP_2376,2025-01,3,25587,12672,12915,50.47,15.58,1.242,0.188,0.652,0.083,1
SHOP_2377,2025-01,27,42396,36860,5536,13.06,6.99,2.984,0.289,0.44,0.614,1
SHOP_2378,2025-01,33,188292,118135,70157,37.26,16.71,4.624,0.219,0.33,0.586,1
SHOP_2379,2025-01,28,135990,127598,8392,6.17,5.85,3.766,0.009,0.302,0.207,0
SHOP_2380,2025-01,1,69993,46196,23797,34.0,11.15,3.365,0.497,0.402,0.2,0
SHOP_2381,2025-01,8,86698,77431,9267,10.69,4.67,2.955,0.272,0.041,0.555,0
SHOP_2382,2025-01,32,59518,35112,24406,41.01,9.77,2.491,0.237,0.642,0.656,1
SHOP_2383,2025-01,4,189020,155062,33958,17.97,6.7,1.014,0.477,0.806,0.545,0
SHOP_2384,2025-01,30,63561,46679,16882,26.56,5.7,4.484,0.078,0.35,0.424,1
SHOP_2385,2025-01,6,86016,56969,29047,33.77,19.36,1.318,0.095,0.063,0.17,0
SHOP_2386,2025-01,19,163117,145048,18069,11.08,3.62,0.547,0.404,0.938,0.368,0
SHOP_2387,2025-01,32,42440,24909,17531,41.31,15.85,3.775,0.13,0.265,0.163,1
SHOP_2388,2025-01,9,217761,178477,39284,18.04,19.69,0.961,0.4,0.138,0.566,0
SHOP_2389,2025-01,12,25051,15756,9295,37.11,0.89,1.922,0.136,0.364,0.271,1
SHOP_2390,2025-01,11,228833,205060,23773,10.39,14.13,0.239,0.017,0.707,0.584,0
SHOP_2391,2025-01,16,56338,34665,21673,38.47,5.43,0.772,0.259,0.293,0.267,0
SHOP_2392,2025-01,1,61704,56278,5426,8.79,1.29,0.949,0.098,0.554,0.577,0
SHOP_2393,2025-01,21,19477,14697,4780,24.54,8.36,0.367,0.379,0.406,0.233,0
SHOP_2394,2025-01,30,53191,45158,8033,15.1,18.74,3.318,0.321,0.13,0.308,0
SHOP_2395,2025-01,13,35318,20603,14715,41.66,0.73,4.201,0.462,0.327,0.431,0
SHOP_2396,2025-01,34,47794,40201,7593,15.89,11.96,1.929,0.391,0.694,0.049,1
SHOP_2397,2025-01,4,66429,34057,32372,48.73,10.28,4.385,0.09,0.589,0.664,0
SHOP_2398,2025-01,28,142979,72538,70441,49.27,17.53,1.145,0.4,0.131,0.402,1
SHOP_2399,2025-01,31,84569,74073,10496,12.41,2.14,1.694,0.321,0.172,0.355,0
SHOP_2400,2025-01,27,90706,59382,31324,34.53,13.79,0.839,0.334,0.616,0.588,0
SHOP_2401,2025-01,5,33967,31709,2258,6.65,13.76,3.141,0.416,0.776,0.606,0
SHOP_2402,2025-01,25,39477,30495,8982,22.75,13.55,2.157,0.287,0.345,0.366,0
SHOP_2403,2025-01,3,257586,155051,102535,39.81,18.88,3.105,0.233,0.574,0.649,0
SHOP_2404,2025-01,33,43711,27560,16151,36.95,16.55,3.832,0.318,0.179,0.045,0
SHOP_2405,2025-01,4,233129,151279,81850,35.11,1.32,2.774,0.149,0.31,0.079,0
SHOP_2406,2025-01,25,61689,51217,10472,16.97,9.69,3.175,0.091,0.039,0.418,1
SHOP_2407,2025-01,20,73248,57108,16140,22.04,8.26,4.683,0.308,0.734,0.248,1
SHOP_2408,2025-01,34,154702,143167,11535,7.46,6.55,1.565,0.117,0.393,0.325,1
SHOP_2409,2025-01,26,178140,106691,71449,40.11,9.3,1.86,0.04,0.779,0.23,1
SHOP_2410,2025-01,5,67672,48246,19426,28.71,7.99,3.617,0.0,0.679,0.283,0
SHOP_2411,2025-01,35,55728,33679,22049,39.56,8.93,3.095,0.304,0.791,0.576,1
SHOP_2412,2025-01,28,70323,59638,10685,15.19,19.6,0.975,0.181,0.286,0.415,0
SHOP_2413,2025-01,29,92649,74865,17784,19.2,2.23,1.943,0.376,0.192,0.698,0
SHOP_2414,2025-01,9,136477,109573,26904,19.71,18.48,2.392,0.188,0.924,0.551,0
SHOP_2415,2025-01,6,73347,70879,2468,3.36,9.86,2.155,0.243,0.687,0.192,0
SHOP_2416,2025-01,19,112783,90141,22642,20.08,12.66,0.974,0.204,0.796,0.185,1
SHOP_2417,2025-01,11,230234,127607,102627,44.58,16.69,4.63,0.325,0.032,0.235,0
SHOP_2418,2025-01,2,95503,48175,47328,49.56,7.53,3.835,0.178,0.35,0.59,0
SHOP_2419,2025-01,9,90958,64157,26801,29.47,8.89,2.459,0.482,0.711,0.019,0
SHOP_2420,2025-01,21,25255,18653,6602,26.14,8.49,3.432,0.468,0.093,0.161,1
SHOP_2421,2025-01,24,11597,11176,421,3.63,7.81,4.497,0.424,0.548,0.633,1
SHOP_2422,2025-01,34,95977,49334,46643,48.6,18.55,0.767,0.46,0.419,0.448,1
SHOP_2423,2025-01,22,68434,66593,1841,2.69,16.66,1.327,0.225,0.036,0.159,1
SHOP_2424,2025-01,3,51004,24445,26559,52.07,2.63,2.759,0.268,0.239,0.153,1
SHOP_2425,2025-01,12,86723,62503,24220,27.93,2.61,4.015,0.371,0.285,0.604,0
SHOP_2426,2025-01,28,70103,55997,14106,20.12,8.84,0.278,0.348,0.124,0.626,0
SHOP_2427,2025-01,30,161046,78939,82107,50.98,2.42,4.922,0.445,0.607,0.179,0
SHOP_2428,2025-01,26,77674,75116,2558,3.29,12.57,2.329,0.358,0.245,0.294,0
SHOP_2429,2025-01,21,43354,29127,14227,32.82,3.3,1.86,0.499,0.278,0.584,0
SHOP_2430,2025-01,28,146256,100780,45476,31.09,10.69,1.534,0.174,0.855,0.54,1
SHOP_2431,2025-01,26,62819,54261,8558,13.62,0.64,0.954,0.416,0.454,0.57,0
SHOP_2432,2025-01,33,105723,79577,26146,24.73,6.67,3.979,0.349,0.385,0.363,1
