item,category,iso_year,iso_week,days_to_avurudu,festival_season,avg_wholesale_price_rs,avg_retail_price_rs,lag1_price,lag4_price,rolling4_mean_price,target_next_month_price,lag1_units,lag4_units,rolling4_mean_units,weekend_share,target_units_sold
Snake gourd,vegetables and fruits,2023,7,58,0,,222.0,402.5,325.6,310.05,275.38,128,137,136.8,0.319,136
Snake gourd,vegetables and fruits,2023,11,30,1,,275.38,222.0,392.69,280.72,313.1,136,115,168.0,0.343,240
Snake gourd,vegetables and fruits,2023,15,365,0,,313.1,275.38,223.0,303.24,280.0,240,168,154.5,0.227,114
Snake gourd,vegetables and fruits,2023,20,335,0,,280.0,313.1,402.5,272.62,355.14,114,128,156.8,0.268,137
Snake gourd,vegetables and fruits,2023,24,304,0,,355.14,280.0,222.0,305.9,287.09,137,136,148.5,0.279,103
Snake gourd,vegetables and fruits,2023,28,274,0,,287.09,355.14,275.38,308.83,226.64,103,240,126.5,0.291,152
Snake gourd,vegetables and fruits,2023,33,243,0,,226.64,287.09,313.1,287.22,236.57,152,114,132.5,0.394,138
Snake gourd,vegetables and fruits,2023,37,212,0,,236.57,226.64,280.0,276.36,277.65,138,137,139.0,0.368,163
Snake gourd,vegetables and fruits,2023,41,182,0,,277.65,236.57,355.14,256.99,377.87,163,103,141.0,0.315,111
Snake gourd,vegetables and fruits,2023,46,151,0,,377.87,277.65,287.09,279.68,365.56,111,152,129.8,0.276,107
Snake gourd,vegetables and fruits,2023,50,121,0,,365.56,377.87,226.64,314.41,393.2,107,138,121.8,0.319,106
Snake gourd,vegetables and fruits,2024,3,90,0,,393.2,365.56,236.57,353.57,372.18,106,163,109.2,0.269,113
Snake gourd,vegetables and fruits,2024,7,59,0,,372.18,393.2,277.65,377.2,269.93,113,111,109.0,0.267,110
Snake gourd,vegetables and fruits,2024,11,30,1,,269.93,372.18,377.87,350.22,211.8,110,107,133.5,0.355,205
Snake gourd,vegetables and fruits,2024,16,364,0,,211.8,269.93,365.56,311.78,271.42,205,106,142.5,0.281,142
Snake gourd,vegetables and fruits,2024,20,334,0,,271.42,211.8,393.2,281.33,354.75,142,113,144.8,0.245,122
Snake gourd,vegetables and fruits,2024,24,303,0,,354.75,271.42,372.18,276.97,300.32,122,110,145.2,0.312,112
Snake gourd,vegetables and fruits,2024,29,273,0,,300.32,354.75,269.93,284.57,260.65,112,205,124.2,0.28,121
Snake gourd,vegetables and fruits,2024,33,242,0,,260.65,300.32,211.8,296.78,273.51,121,142,118.2,0.259,118
Snake gourd,vegetables and fruits,2024,37,211,0,,273.51,260.65,271.42,297.31,287.24,118,122,117.5,0.337,119
Snake gourd,vegetables and fruits,2024,42,181,0,,287.24,273.51,354.75,280.43,298.09,119,112,118.8,0.365,117
Snake gourd,vegetables and fruits,2024,46,150,0,,298.09,287.24,300.32,279.87,368.42,117,121,126.0,0.334,150
Snake gourd,vegetables and fruits,2024,50,120,0,,368.42,298.09,260.65,306.82,304.88,150,118,125.8,0.288,117
Snake gourd,vegetables and fruits,2025,3,89,0,,304.88,368.42,273.51,314.66,344.66,117,119,132.8,0.301,147
Snake gourd,vegetables and fruits,2025,7,58,0,,344.66,304.88,287.24,329.01,316.2,147,117,137.0,0.276,134
Snake gourd,vegetables and fruits,2025,11,30,1,,316.2,344.66,298.09,333.54,373.83,134,150,141.5,0.271,168
Snake gourd,vegetables and fruits,2025,16,364,0,,373.83,316.2,368.42,334.89,396.96,168,117,145.5,0.283,133
Snake gourd,vegetables and fruits,2025,20,334,0,,396.96,373.83,304.88,357.91,293.64,133,147,137.2,0.276,114
Snake gourd,vegetables and fruits,2025,24,303,0,,293.64,396.96,344.66,345.16,246.68,114,134,135.8,0.368,128
Snake gourd,vegetables and fruits,2025,29,273,0,,246.68,293.64,316.2,327.78,264.22,128,168,123.5,0.367,119
Snake gourd,vegetables and fruits,2025,33,242,0,,264.22,246.68,373.83,300.37,283.1,119,133,132.0,0.332,167
Snake gourd,vegetables and fruits,2025,38,211,0,,283.1,264.22,396.96,271.91,,167,114,137.0,0.311,134
Sugar,miscellaneous food,2012,28,273,0,,102.86,,,102.86,106.29,350,350,350.0,0.278,350
Sugar,miscellaneous food,2012,33,242,0,,106.29,102.86,,104.58,106.49,350,382,366.0,0.369,382
Sugar,miscellaneous food,2012,37,211,0,,106.49,106.29,,105.21,108.92,382,470,400.7,0.293,470
Sugar,miscellaneous food,2012,42,181,0,,108.92,106.49,,106.14,107.2,470,407,402.2,0.298,407
Sugar,miscellaneous food,2012,46,150,0,,107.2,108.92,102.86,107.22,104.98,407,350,388.8,0.344,296
Sugar,miscellaneous food,2012,50,120,0,,104.98,107.2,106.29,106.9,102.5,296,382,364.5,0.274,285
Sugar,miscellaneous food,2013,3,89,0,,102.5,104.98,106.49,105.9,104.9,285,470,314.2,0.265,269
Sugar,miscellaneous food,2013,7,58,0,,104.9,102.5,108.92,104.9,105.1,269,407,301.8,0.334,357
Sugar,miscellaneous food,2013,11,30,1,,105.1,104.9,107.2,104.37,99.59,357,296,366.0,0.288,553
Sugar,miscellaneous food,2013,16,364,0,,99.59,105.1,104.98,103.02,98.65,553,285,390.0,0.298,381
Sugar,miscellaneous food,2013,20,334,0,,98.65,99.59,102.5,102.06,99.6,381,269,396.8,0.319,296
Sugar,miscellaneous food,2013,24,303,0,,99.6,98.65,104.9,100.74,99.6,296,357,388.5,0.382,324
Sugar,miscellaneous food,2013,29,273,0,,99.6,99.6,105.1,99.36,102.5,324,553,343.0,0.301,371
Sugar,miscellaneous food,2013,33,242,0,,102.5,99.6,99.59,100.09,103.2,371,381,335.8,0.362,352
Sugar,miscellaneous food,2013,37,211,0,,103.2,102.5,98.65,101.22,98.09,352,296,341.2,0.306,318
Sugar,miscellaneous food,2013,42,181,0,,98.09,103.2,99.6,100.85,100.72,318,324,341.2,0.277,324
Sugar,miscellaneous food,2013,46,150,0,,100.72,98.09,99.6,101.13,100.73,324,371,350.5,0.224,408
Sugar,miscellaneous food,2013,50,120,0,,100.73,100.72,102.5,100.68,101.57,408,352,347.8,0.315,341
Sugar,miscellaneous food,2014,3,89,0,,101.57,100.73,103.2,100.28,102.39,341,318,354.0,0.291,343
Sugar,miscellaneous food,2014,7,58,0,,102.39,101.57,98.09,101.35,102.33,343,324,359.0,0.242,344
Sugar,miscellaneous food,2014,11,30,1,,102.33,102.39,100.72,101.76,101.69,344,408,392.5,0.419,542
Sugar,miscellaneous food,2014,16,364,0,,101.69,102.33,100.73,102.0,101.58,542,341,396.0,0.24,355
Sugar,miscellaneous food,2014,20,334,0,,101.58,101.69,101.57,102.0,103.4,355,343,403.0,0.178,371
Sugar,miscellaneous food,2014,24,303,0,,103.4,101.58,102.39,102.25,100.06,371,344,422.5,0.364,422
Sugar,miscellaneous food,2014,29,273,0,,100.06,103.4,102.33,101.68,98.83,422,542,377.2,0.289,361
Sugar,miscellaneous food,2014,33,242,0,,98.83,100.06,101.69,100.97,98.37,361,355,378.0,0.311,358
Sugar,miscellaneous food,2014,38,211,0,,98.37,98.83,101.58,100.16,82.35,358,371,379.2,0.261,376
Sugar,miscellaneous food,2015,3,89,0,,82.35,98.37,103.4,94.9,81.85,376,422,370.2,0.332,386
Sugar,miscellaneous food,2015,7,58,0,,81.85,82.35,100.06,90.35,81.03,386,361,398.2,0.358,473
Sugar,miscellaneous food,2015,11,30,1,,81.03,81.85,98.83,85.9,82.33,473,358,417.8,0.317,436
Sugar,miscellaneous food,2015,16,365,0,,82.33,81.03,98.37,81.89,80.9,436,376,424.5,0.302,403
Sugar,miscellaneous food,2015,20,335,0,,80.9,82.33,82.35,81.53,80.0,403,386,455.2,0.288,509
Sugar,miscellaneous food,2015,25,304,0,,80.0,80.9,81.85,81.06,79.6,509,473,447.2,0.352,441
Sugar,miscellaneous food,2015,29,274,0,,79.6,80.0,81.03,80.71,80.35,441,436,418.2,0.336,320
Sugar,miscellaneous food,2015,33,243,0,,80.35,79.6,82.33,80.21,84.5,320,403,412.0,0.311,378
Sugar,miscellaneous food,2015,38,212,0,,84.5,80.35,80.9,81.11,91.68,378,509,390.0,0.315,421
Sugar,miscellaneous food,2015,42,182,0,,91.68,84.5,80.0,84.03,91.6,421,441,362.8,0.351,332
Sugar,miscellaneous food,2015,46,151,0,,91.6,91.68,79.6,87.03,90.2,332,320,382.2,0.325,398
Sugar,miscellaneous food,2015,51,121,0,,90.2,91.6,80.35,89.49,96.8,398,378,366.8,0.351,316
Sugar,miscellaneous food,2016,2,90,0,,96.8,90.2,84.5,92.57,98.28,316,421,363.0,0.311,406
Sugar,miscellaneous food,2016,7,59,0,,98.28,96.8,91.68,94.22,99.26,406,332,371.2,0.311,365
Sugar,miscellaneous food,2016,11,30,1,,99.26,98.28,91.6,96.14,103.36,365,398,381.0,0.307,437
Sugar,miscellaneous food,2016,15,364,0,,103.36,99.26,90.2,99.42,105.34,437,316,390.0,0.288,352
Sugar,miscellaneous food,2016,19,334,0,,105.34,103.36,96.8,101.56,116.06,352,406,369.0,0.355,322
Sugar,miscellaneous food,2016,24,303,0,,116.06,105.34,98.28,106.0,109.3,322,365,361.0,0.26,333
Sugar,miscellaneous food,2016,28,273,0,,109.3,116.06,99.26,108.51,95.06,333,437,347.8,0.297,384
Sugar,miscellaneous food,2016,33,242,0,,95.06,109.3,103.36,106.44,95.22,384,352,340.8,0.268,324
Sugar,miscellaneous food,2016,37,211,0,,95.22,95.06,105.34,103.91,95.22,324,322,354.8,0.271,378
Sugar,miscellaneous food,2016,41,181,0,,95.22,95.22,116.06,98.7,93.07,378,333,363.2,0.257,367
Sugar,miscellaneous food,2016,46,150,0,,93.07,95.22,109.3,94.64,97.61,367,384,371.0,0.277,415
Sugar,miscellaneous food,2016,50,120,0,,97.61,93.07,95.06,95.28,102.2,415,324,384.5,0.267,378
Sugar,miscellaneous food,2017,2,89,0,,102.2,97.61,95.22,97.02,101.66,378,378,385.5,0.235,382
Sugar,miscellaneous food,2017,7,58,0,,101.66,102.2,95.22,98.64,105.36,382,367,404.5,0.296,443
Sugar,miscellaneous food,2017,11,30,1,,105.36,101.66,93.07,101.71,109.88,443,415,439.8,0.266,556
Sugar,miscellaneous food,2017,15,364,0,,109.88,105.36,97.61,104.78,108.47,556,378,434.0,0.235,355
Sugar,miscellaneous food,2017,20,334,0,,108.47,109.88,102.2,106.34,107.13,355,382,423.2,0.203,339
Sugar,miscellaneous food,2017,24,303,0,,107.13,108.47,101.66,107.71,106.05,339,443,401.8,0.305,357
Sugar,miscellaneous food,2017,28,273,0,,106.05,107.13,105.36,107.88,106.11,357,556,343.0,0.275,321
Sugar,miscellaneous food,2017,33,242,0,,106.11,106.05,109.88,106.94,109.79,321,355,339.2,0.26,340
Sugar,miscellaneous food,2017,37,211,0,,109.79,106.11,108.47,107.27,109.65,340,339,357.0,0.307,410
Sugar,miscellaneous food,2017,41,181,0,,109.65,109.79,107.13,107.9,110.15,410,357,351.5,0.33,335
Sugar,miscellaneous food,2017,46,150,0,,110.15,109.65,106.05,108.92,110.62,335,321,339.5,0.297,273
Sugar,miscellaneous food,2017,50,120,0,,110.62,110.15,106.11,110.05,110.0,273,340,339.5,0.273,340
Sugar,miscellaneous food,2018,3,89,0,,110.0,110.62,109.79,110.11,109.0,340,410,312.5,0.312,302
Sugar,miscellaneous food,2018,7,58,0,,109.0,110.0,109.65,109.94,108.0,302,335,320.2,0.296,366
Sugar,miscellaneous food,2018,11,30,1,,108.0,109.0,110.15,109.41,105.29,366,273,363.2,0.226,445
Sugar,miscellaneous food,2020,3,90,0,98.33,105.29,108.0,110.62,108.07,105.0,445,340,342.0,0.297,255
Sugar,miscellaneous food,2020,7,59,0,101.0,105.0,105.29,110.0,106.82,,255,302,364.8,0.317,393
Sugar,miscellaneous food,2020,11,30,1,101.0,,105.0,109.0,106.1,,393,366,377.2,0.306,416
Sugar,miscellaneous food,2020,16,364,0,110.67,,,108.0,105.15,136.5,416,445,343.0,0.216,308
Sugar,miscellaneous food,2020,25,303,0,127.85,136.5,,105.29,120.75,134.87,308,255,354.0,0.246,299
Sugar,miscellaneous food,2020,29,273,0,,134.87,136.5,105.0,135.68,134.25,299,393,324.2,0.323,274
Sugar,miscellaneous food,2020,42,181,0,,134.25,134.87,,135.21,127.58,274,416,309.5,0.27,357
Sugar,miscellaneous food,2021,37,211,0,,127.58,134.25,,133.3,140.43,357,308,305.5,0.366,292
Sugar,miscellaneous food,2021,41,181,0,,140.43,127.58,136.5,134.28,151.01,292,299,309.0,0.34,313
Sugar,miscellaneous food,2021,46,150,0,,151.01,140.43,134.87,138.32,143.45,313,274,311.0,0.315,282
Sugar,miscellaneous food,2021,50,120,0,,143.45,151.01,134.25,140.62,147.45,282,357,297.8,0.355,304
Sugar,miscellaneous food,2022,2,89,0,,147.45,143.45,127.58,145.58,149.18,304,292,303.8,0.264,316
Sugar,miscellaneous food,2022,7,58,0,,149.18,147.45,140.43,147.77,178.5,316,313,311.2,0.318,343
Sugar,miscellaneous food,2022,11,30,1,,178.5,149.18,151.01,154.64,233.77,343,282,343.5,0.403,411
Sugar,miscellaneous food,2022,15,364,0,,233.77,178.5,143.45,177.22,263.65,411,304,331.2,0.358,255
Sugar,miscellaneous food,2022,19,334,0,,263.65,233.77,147.45,206.28,319.6,255,316,320.8,0.349,274
Sugar,miscellaneous food,2022,24,303,0,,319.6,263.65,149.18,248.88,,274,343,296.2,0.221,245
Tomatoes,vegetables and fruits,2020,3,90,0,262.24,297.6,,,297.6,258.47,88,88,88.0,0.191,88
Tomatoes,vegetables and fruits,2020,7,59,0,224.17,258.47,297.6,,278.03,124.61,88,71,79.5,0.323,71
Tomatoes,vegetables and fruits,2020,11,30,1,96.0,124.61,258.47,,226.89,45.5,71,150,103.0,0.32,150
Tomatoes,vegetables and fruits,2020,16,364,0,35.67,45.5,124.61,,181.54,68.92,150,99,102.0,0.334,99
Tomatoes,vegetables and fruits,2020,20,334,0,47.38,68.92,45.5,297.6,124.38,161.4,99,88,112.2,0.277,129
Tomatoes,vegetables and fruits,2020,25,303,0,130.78,161.4,68.92,258.47,100.11,98.0,129,71,118.2,0.315,95
Tomatoes,vegetables and fruits,2020,29,273,0,71.87,98.0,161.4,124.61,93.46,67.79,95,150,101.5,0.309,83
Tomatoes,vegetables and fruits,2020,33,242,0,41.11,67.79,98.0,45.5,99.03,132.0,83,99,104.8,0.331,112
Tomatoes,vegetables and fruits,2020,38,211,0,103.38,132.0,67.79,68.92,114.8,132.0,112,129,100.2,0.359,111
Tomatoes,vegetables and fruits,2020,42,181,0,73.21,132.0,132.0,161.4,107.45,,111,95,100.2,0.218,95
Tomatoes,vegetables and fruits,2020,46,150,0,50.0,,132.0,98.0,110.6,,95,83,107.2,0.288,111
Tomatoes,vegetables and fruits,2020,51,120,0,97.5,,,67.79,132.0,,111,112,108.2,0.292,116
Tomatoes,vegetables and fruits,2021,2,89,0,100.0,,,132.0,132.0,,116,111,108.5,0.277,112
Tomatoes,vegetables and fruits,2021,7,58,0,195.0,,,132.0,,,112,95,113.8,0.257,116
Tomatoes,vegetables and fruits,2021,11,30,1,105.0,,,,,,116,111,126.5,0.381,162
Tomatoes,vegetables and fruits,2021,15,364,0,35.0,,,,,473.21,162,116,124.2,0.271,107
Tomatoes,vegetables and fruits,2022,28,273,0,,473.21,,,473.21,258.52,107,112,111.5,0.367,61
Tomatoes,vegetables and fruits,2022,33,242,0,,258.52,473.21,,365.86,278.0,61,116,106.5,0.237,96
Tomatoes,vegetables and fruits,2022,37,211,0,,278.0,258.52,,336.58,427.5,96,162,88.0,0.326,88
Tomatoes,vegetables and fruits,2022,41,181,0,,427.5,278.0,,359.31,294.4,88,107,79.5,0.211,73
Tomatoes,vegetables and fruits,2022,46,150,0,,294.4,427.5,473.21,314.6,192.0,73,61,87.2,0.322,92
Tomatoes,vegetables and fruits,2022,50,120,0,,192.0,294.4,258.52,297.98,250.8,92,96,83.8,0.262,82
Tomatoes,vegetables and fruits,2023,2,89,0,,250.8,192.0,278.0,291.18,155.0,82,88,84.5,0.363,91
Tomatoes,vegetables and fruits,2023,7,58,0,,155.0,250.8,427.5,223.05,306.54,91,73,89.2,0.295,92
Tomatoes,vegetables and fruits,2023,11,30,1,,306.54,155.0,294.4,226.09,298.52,92,92,85.8,0.33,78
Tomatoes,vegetables and fruits,2023,15,365,0,,298.52,306.54,192.0,252.72,263.0,78,82,83.0,0.272,71
Tomatoes,vegetables and fruits,2023,20,335,0,,263.0,298.52,250.8,255.76,321.89,71,91,81.0,0.342,83
Tomatoes,vegetables and fruits,2023,24,304,0,,321.89,263.0,155.0,297.49,443.64,83,92,76.2,0.264,73
Tomatoes,vegetables and fruits,2023,28,274,0,,443.64,321.89,306.54,331.76,241.07,73,78,73.5,0.233,67
Tomatoes,vegetables and fruits,2023,33,243,0,,241.07,443.64,298.52,317.4,203.75,67,71,74.8,0.184,76
Tomatoes,vegetables and fruits,2023,37,212,0,,203.75,241.07,263.0,302.59,218.92,76,83,71.0,0.237,68
Tomatoes,vegetables and fruits,2023,41,182,0,,218.92,203.75,321.89,276.85,314.25,68,73,74.8,0.274,88
Tomatoes,vegetables and fruits,2023,46,151,0,,314.25,218.92,443.64,244.5,650.23,88,67,78.8,0.305,83
Tomatoes,vegetables and fruits,2023,50,121,0,,650.23,314.25,241.07,346.79,674.95,83,76,73.0,0.319,53
Tomatoes,vegetables and fruits,2024,3,90,0,,674.95,650.23,203.75,464.59,832.48,53,68,69.8,0.327,55
Tomatoes,vegetables and fruits,2024,7,59,0,,832.48,674.95,218.92,617.98,376.79,55,88,64.0,0.259,65
Tomatoes,vegetables and fruits,2024,11,30,1,,376.79,832.48,314.25,633.61,177.79,65,83,70.2,0.221,108
Tomatoes,vegetables and fruits,2024,16,364,0,,177.79,376.79,650.23,515.5,190.56,108,53,82.2,0.225,101
Tomatoes,vegetables and fruits,2024,20,334,0,,190.56,177.79,674.95,394.41,423.37,101,55,95.5,0.325,108
Tomatoes,vegetables and fruits,2024,24,303,0,,423.37,190.56,832.48,292.13,438.17,108,65,96.0,0.325,67
Tomatoes,vegetables and fruits,2024,29,273,0,,438.17,423.37,376.79,307.48,292.47,67,108,87.0,0.308,72
Tomatoes,vegetables and fruits,2024,33,242,0,,292.47,438.17,177.79,336.14,261.86,72,101,81.8,0.269,80
Tomatoes,vegetables and fruits,2024,37,211,0,,261.86,292.47,190.56,353.97,332.63,80,108,79.0,0.264,97
Tomatoes,vegetables and fruits,2024,42,181,0,,332.63,261.86,423.37,331.28,323.84,97,67,81.8,0.246,78
Tomatoes,vegetables and fruits,2024,46,150,0,,323.84,332.63,438.17,302.7,453.03,78,72,82.5,0.333,75
Tomatoes,vegetables and fruits,2024,50,120,0,,453.03,323.84,292.47,342.84,394.41,75,80,79.8,0.228,69
Tomatoes,vegetables and fruits,2025,3,89,0,,394.41,453.03,261.86,375.98,270.69,69,97,72.8,0.278,69
Tomatoes,vegetables and fruits,2025,7,58,0,,270.69,394.41,332.63,360.49,323.78,69,78,77.8,0.303,98
Tomatoes,vegetables and fruits,2025,11,30,1,,323.78,270.69,323.84,360.48,576.43,98,75,81.2,0.293,89
Tomatoes,vegetables and fruits,2025,16,364,0,,576.43,323.78,453.03,391.33,874.54,89,69,78.2,0.233,57
Tomatoes,vegetables and fruits,2025,20,334,0,,874.54,576.43,394.41,511.36,483.42,57,69,75.0,0.268,56
Tomatoes,vegetables and fruits,2025,24,303,0,,483.42,874.54,270.69,564.54,195.29,56,98,69.5,0.31,76
Tomatoes,vegetables and fruits,2025,29,273,0,,195.29,483.42,323.78,532.42,207.85,76,89,69.8,0.216,90
Tomatoes,vegetables and fruits,2025,33,242,0,,207.85,195.29,576.43,440.28,221.83,90,57,82.8,0.305,109
Tomatoes,vegetables and fruits,2025,38,211,0,,221.83,207.85,874.54,277.1,,109,56,92.2,0.313,94
Wheat flour,cereals and tubers,2004,3,90,0,,26.66,,,26.66,26.71,239,239,239.0,0.292,239
Wheat flour,cereals and tubers,2004,7,59,0,,26.71,26.66,,26.68,26.63,239,167,203.0,0.304,167
Wheat flour,cereals and tubers,2004,12,30,1,,26.63,26.71,,26.67,26.67,167,288,231.3,0.322,288
Wheat flour,cereals and tubers,2004,16,364,0,,26.67,26.63,,26.67,26.71,288,204,224.5,0.248,204
Wheat flour,cereals and tubers,2004,20,334,0,,26.71,26.67,26.66,26.68,26.66,204,239,213.8,0.325,196
Wheat flour,cereals and tubers,2004,25,303,0,,26.66,26.71,26.71,26.67,26.63,196,167,225.0,0.34,212
Wheat flour,cereals and tubers,2004,29,273,0,,26.63,26.66,26.63,26.67,26.7,212,288,217.5,0.306,258
Wheat flour,cereals and tubers,2004,33,242,0,,26.7,26.63,26.67,26.68,27.49,258,204,219.2,0.277,211
Wheat flour,cereals and tubers,2004,38,211,0,,27.49,26.7,26.71,26.87,28.15,211,196,240.8,0.291,282
Wheat flour,cereals and tubers,2004,42,181,0,,28.15,27.49,26.66,27.24,46.42,282,212,248.0,0.235,241
Wheat flour,cereals and tubers,2004,47,150,0,,46.42,28.15,26.63,32.19,64.79,241,258,235.5,0.283,208
Wheat flour,cereals and tubers,2004,51,120,0,,64.79,46.42,26.7,41.71,35.14,208,211,234.0,0.262,205
Wheat flour,cereals and tubers,2005,2,89,0,,35.14,64.79,27.49,43.63,29.27,205,282,230.8,0.255,269
Wheat flour,cereals and tubers,2005,7,58,0,,29.27,35.14,28.15,43.91,32.79,269,241,218.5,0.315,192
Wheat flour,cereals and tubers,2005,11,30,1,,32.79,29.27,46.42,40.5,32.48,192,208,232.8,0.233,265
Wheat flour,cereals and tubers,2005,15,364,0,,32.48,32.79,64.79,32.42,30.68,265,205,253.8,0.335,289
Wheat flour,cereals and tubers,2005,19,334,0,,30.68,32.48,35.14,31.3,28.02,289,269,244.8,0.252,233
Wheat flour,cereals and tubers,2005,24,303,0,,28.02,30.68,29.27,30.99,27.54,233,192,249.0,0.338,209
Wheat flour,cereals and tubers,2005,28,273,0,,27.54,28.02,32.79,29.68,29.48,209,265,242.0,0.234,237
Wheat flour,cereals and tubers,2005,33,242,0,,29.48,27.54,32.48,28.93,29.66,237,289,231.5,0.335,247
Wheat flour,cereals and tubers,2005,37,211,0,,29.66,29.48,30.68,28.68,30.27,247,233,229.8,0.312,226
Wheat flour,cereals and tubers,2005,41,181,0,,30.27,29.66,28.02,29.24,30.44,226,209,234.0,0.278,226
Wheat flour,cereals and tubers,2005,46,150,0,,30.44,30.27,27.54,29.96,30.24,226,237,233.8,0.22,236
Wheat flour,cereals and tubers,2006,2,89,0,,30.24,30.44,29.48,30.15,30.98,236,247,236.2,0.34,257
Wheat flour,cereals and tubers,2006,7,58,0,,30.98,30.24,29.66,30.48,32.08,257,226,227.0,0.351,189
Wheat flour,cereals and tubers,2006,11,30,1,,32.08,30.98,30.27,30.94,32.79,189,226,251.5,0.319,324
Wheat flour,cereals and tubers,2006,15,364,0,,32.79,32.08,30.44,31.52,31.03,324,236,260.5,0.263,272
Wheat flour,cereals and tubers,2006,20,334,0,,31.03,32.79,30.24,31.72,35.1,272,257,262.0,0.319,263
Wheat flour,cereals and tubers,2006,24,303,0,,35.1,31.03,30.98,32.75,33.9,263,189,278.0,0.247,253
Wheat flour,cereals and tubers,2006,28,273,0,,33.9,35.1,32.08,33.2,37.77,253,324,269.5,0.309,290
Wheat flour,cereals and tubers,2006,33,242,0,,37.77,33.9,32.79,34.45,41.31,290,272,256.2,0.209,219
Wheat flour,cereals and tubers,2006,37,211,0,,41.31,37.77,31.03,37.02,46.11,219,263,255.8,0.33,261
Wheat flour,cereals and tubers,2006,41,181,0,,46.11,41.31,35.1,39.77,48.47,261,253,248.5,0.244,224
Wheat flour,cereals and tubers,2006,46,150,0,,48.47,46.11,33.9,43.42,40.06,224,290,220.8,0.271,179
Wheat flour,cereals and tubers,2006,50,120,0,,40.06,48.47,37.77,43.99,43.44,179,219,217.2,0.349,205
Wheat flour,cereals and tubers,2007,3,89,0,,43.44,40.06,41.31,44.52,46.66,205,261,218.0,0.311,264
Wheat flour,cereals and tubers,2007,7,58,0,,46.66,43.44,46.11,44.66,45.5,264,224,217.8,0.282,223
Wheat flour,cereals and tubers,2007,11,30,1,,45.5,46.66,48.47,43.92,45.49,223,179,241.8,0.286,275
Wheat flour,cereals and tubers,2007,15,365,0,,45.49,45.5,40.06,45.27,47.56,275,205,246.0,0.359,222
Wheat flour,cereals and tubers,2007,20,335,0,,47.56,45.49,43.44,46.3,48.86,222,264,235.5,0.328,222
Wheat flour,cereals and tubers,2007,24,304,0,,48.86,47.56,46.66,46.85,49.66,222,223,228.0,0.28,193
Wheat flour,cereals and tubers,2007,28,274,0,,49.66,48.86,45.5,47.89,56.69,193,275,226.8,0.242,270
Wheat flour,cereals and tubers,2007,33,243,0,,56.69,49.66,45.49,50.69,56.04,270,222,231.5,0.191,241
Wheat flour,cereals and tubers,2007,37,212,0,,56.04,56.69,47.56,52.81,64.98,241,222,238.5,0.305,250
